Alpha,Choices,Outcomes
0.186927673,0.9375,0.6875
0.51194922,0.8125,0.604166667
0.305724674,0.875,0.666666667
0.638590913,0.833333333,0.583333333
0.689865591,0.854166667,0.645833333
0.378155869,0.833333333,0.583333333
0.928799144,0.75,0.583333333
0.777440382,0.729166667,0.520833333
0.204722471,0.708333333,0.541666667
0.907127087,0.625,0.458333333
0.855319181,0.854166667,0.604166667
0.163253576,0.833333333,0.583333333
0.882329254,0.729166667,0.479166667
0.598268211,0.708333333,0.5
0.067855266,0.6875,0.604166667
0.009228992,0.604166667,0.520833333
0.692548197,0.895833333,0.645833333
0.84859544,0.666666667,0.5
0.757298749,0.833333333,0.625
0.674926648,0.854166667,0.604166667
0.653891673,0.854166667,0.604166667
0.355097987,0.875,0.666666667
0.961069289,0.729166667,0.520833333
0.959795478,0.645833333,0.520833333
0.23705897,0.895833333,0.6875
0.116154013,0.729166667,0.5625
0.846753671,0.583333333,0.5
0.873801132,0.833333333,0.583333333
0.658722108,0.875,0.625
0.427642172,0.9375,0.6875
0.805303575,0.770833333,0.520833333
0.443538274,0.8125,0.5625
0.844045607,0.666666667,0.5
0.782138372,0.895833333,0.645833333
0.377486867,0.895833333,0.645833333
0.187040326,0.875,0.625
0.708240067,0.9375,0.6875
0.0078609,0.604166667,0.479166667
0.381094873,0.729166667,0.520833333
0.150088188,0.708333333,0.5
0.145801796,0.958333333,0.708333333
0.096018497,0.6875,0.5625
0.400319782,0.9375,0.6875
0.133518459,0.604166667,0.479166667
0.915806231,0.854166667,0.604166667
0.342879326,0.770833333,0.604166667
0.535424539,0.8125,0.5625
0.559777063,0.895833333,0.645833333
0.24567898,0.895833333,0.645833333
0.945123798,0.645833333,0.479166667
0.132258955,0.604166667,0.520833333
0.755121075,0.875,0.625
0.989648967,0.854166667,0.604166667
0.709257354,0.833333333,0.583333333
0.22056796,0.708333333,0.541666667
0.157716532,0.895833333,0.645833333
0.484643172,0.833333333,0.583333333
0.314884309,0.791666667,0.583333333
0.414705905,0.791666667,0.625
0.277566257,0.895833333,0.645833333
0.523511655,0.916666667,0.666666667
0.738124875,0.666666667,0.5
0.741067024,0.75,0.5
0.768587023,0.520833333,0.354166667
0.409229154,0.916666667,0.666666667
0.142821671,0.5625,0.4375
0.954435015,0.729166667,0.520833333
0.896318402,0.583333333,0.541666667
0.578610029,0.8125,0.645833333
0.762161862,0.8125,0.5625
0.172816374,0.645833333,0.479166667
0.652054723,0.916666667,0.666666667
0.562166249,0.791666667,0.583333333
0.524974919,0.875,0.625
0.915965732,0.6875,0.5625
0.411012718,0.895833333,0.645833333
0.868666488,0.729166667,0.520833333
0.99914645,0.5,0.416666667
0.45466886,0.666666667,0.583333333
0.231159296,0.708333333,0.625
0.431016848,0.791666667,0.583333333
0.965150359,0.833333333,0.583333333
0.831802841,0.75,0.5
0.293127625,0.770833333,0.604166667
0.7152745,0.916666667,0.666666667
0.768599554,0.916666667,0.666666667
0.546292832,0.895833333,0.645833333
0.634976327,0.9375,0.6875
0.604948829,0.854166667,0.6875
0.817930766,0.791666667,0.625
0.041958603,0.6875,0.604166667
0.173784928,0.645833333,0.604166667
0.730680479,0.729166667,0.520833333
0.862173524,0.604166667,0.4375
0.082470786,0.708333333,0.625
0.350816014,0.791666667,0.625
0.093210454,0.666666667,0.583333333
0.514375206,0.75,0.583333333
0.687434417,0.875,0.666666667
0.901050915,0.791666667,0.541666667
0.974916243,0.729166667,0.520833333
0.934249026,0.625,0.458333333
0.750343303,0.854166667,0.645833333
0.631424532,0.8125,0.604166667
0.858026097,0.854166667,0.604166667
0.304284783,0.75,0.625
0.131648482,0.8125,0.6875
0.148055444,0.854166667,0.645833333
0.071860322,0.75,0.666666667
0.343322877,0.895833333,0.645833333
0.354722434,0.916666667,0.666666667
0.964986396,0.6875,0.4375
0.226220576,0.916666667,0.666666667
0.720548611,0.6875,0.479166667
0.377443248,0.8125,0.645833333
0.282867979,0.8125,0.604166667
0.608538375,0.9375,0.6875
0.995467774,0.75,0.541666667
0.530142819,0.916666667,0.666666667
0.127827159,0.5625,0.520833333
0.903669916,0.8125,0.5625
0.791125062,0.708333333,0.541666667
0.633988392,0.770833333,0.520833333
0.730896773,0.833333333,0.666666667
0.82616893,0.833333333,0.583333333
0.274061994,0.854166667,0.604166667
0.771697673,0.770833333,0.520833333
0.589075628,0.9375,0.6875
0.298899995,0.770833333,0.604166667
0.409518937,0.770833333,0.729166667
0.10866849,0.645833333,0.520833333
0.034046256,0.625,0.5
0.011709323,0.666666667,0.583333333
0.319575044,0.833333333,0.625
0.448904049,0.833333333,0.708333333
0.910490526,0.625,0.5
0.462309118,0.75,0.625
0.371285616,0.770833333,0.604166667
0.992253695,0.708333333,0.5
0.409923884,0.770833333,0.5625
0.456804124,0.625,0.5
0.157029326,0.708333333,0.541666667
0.006525766,0.583333333,0.583333333
0.921625044,0.729166667,0.520833333
0.029587269,0.604166667,0.520833333
0.128769645,0.8125,0.645833333
0.438055106,0.9375,0.6875
0.224172958,0.770833333,0.5625
0.503094578,0.6875,0.520833333
0.046716445,0.666666667,0.625
0.815015173,0.833333333,0.583333333
0.554545395,0.833333333,0.583333333
0.154801575,0.604166667,0.479166667
0.87778273,0.791666667,0.541666667
0.488374636,0.791666667,0.583333333
0.037795029,0.520833333,0.479166667
0.617093294,0.916666667,0.666666667
0.056485987,0.583333333,0.541666667
0.845630211,0.708333333,0.583333333
0.602379081,0.8125,0.604166667
0.13691073,0.75,0.625
0.335749335,0.833333333,0.625
0.475078789,0.895833333,0.645833333
0.166881551,0.708333333,0.583333333
0.191759315,0.708333333,0.541666667
0.526356768,0.8125,0.604166667
0.275497427,0.791666667,0.583333333
0.95144114,0.666666667,0.458333333
0.014045897,0.375,0.458333333
0.457838173,0.895833333,0.645833333
0.309050411,0.729166667,0.604166667
0.947973821,0.666666667,0.416666667
0.698491879,0.916666667,0.666666667
0.394302104,0.9375,0.6875
0.272958401,0.75,0.583333333
0.99786515,0.75,0.541666667
0.180038084,0.75,0.583333333
0.458813273,0.875,0.625
0.292939225,0.708333333,0.458333333
0.470320124,0.916666667,0.666666667
0.485717706,0.75,0.625
0.953938596,0.791666667,0.541666667
0.459589938,0.833333333,0.583333333
0.41873805,0.791666667,0.541666667
0.805602004,0.8125,0.604166667
0.431327823,0.895833333,0.645833333
0.251215346,0.770833333,0.604166667
0.733860353,0.9375,0.6875
0.77450295,0.833333333,0.583333333
0.317588971,0.875,0.625
0.180402183,0.8125,0.5625
0.831500125,0.791666667,0.583333333
0.068166007,0.666666667,0.625
0.609092212,0.854166667,0.604166667
0.205473481,0.854166667,0.770833333
0.332742909,0.708333333,0.541666667
0.318174821,0.916666667,0.666666667
0.051505965,0.604166667,0.520833333
0.747122271,0.75,0.541666667
0.325165974,0.958333333,0.708333333
0.177539412,0.666666667,0.541666667
0.961290547,0.645833333,0.4375
0.123121085,0.791666667,0.541666667
0.556280407,0.9375,0.6875
0.527069128,0.875,0.625
0.932304764,0.666666667,0.5
0.965211952,0.854166667,0.604166667
0.823844281,0.875,0.625
0.354309301,0.75,0.541666667
0.192018065,0.916666667,0.666666667
0.546586348,0.833333333,0.625
0.470505302,0.916666667,0.666666667
0.060242743,0.645833333,0.520833333
0.3778879,0.791666667,0.583333333
0.64730585,0.854166667,0.645833333
0.651390251,0.8125,0.604166667
0.549189069,0.895833333,0.645833333
0.495395822,0.916666667,0.666666667
0.867266102,0.75,0.541666667
0.139721423,0.916666667,0.666666667
0.463435313,0.833333333,0.625
0.412706985,0.791666667,0.583333333
0.704016363,0.9375,0.6875
0.590004847,0.875,0.625
0.007699094,0.604166667,0.604166667
0.482633643,0.854166667,0.604166667
0.764902916,0.916666667,0.666666667
0.343292358,0.9375,0.6875
0.917232121,0.729166667,0.520833333
0.850898162,0.604166667,0.479166667
0.76379719,0.854166667,0.604166667
0.285747597,0.875,0.625
0.796607554,0.770833333,0.520833333
0.529509632,0.875,0.625
0.957953026,0.645833333,0.479166667
0.258253738,0.791666667,0.541666667
0.402674491,0.916666667,0.666666667
0.524277892,0.8125,0.604166667
0.826518449,0.729166667,0.5625
0.792529535,0.854166667,0.604166667
0.609693288,0.9375,0.6875
0.764906998,0.8125,0.5625
0.914772356,0.729166667,0.5625
0.331917574,0.729166667,0.520833333
0.559319937,0.875,0.666666667
0.864351663,0.854166667,0.604166667
0.165440566,0.75,0.583333333
0.564890679,0.75,0.583333333
0.68301838,0.6875,0.4375
0.119258484,0.708333333,0.625
0.03488819,0.729166667,0.5625
0.921593944,0.8125,0.5625
0.991694596,0.833333333,0.583333333
0.453649831,0.791666667,0.625
0.189680466,0.625,0.541666667
0.892396214,0.75,0.583333333
0.530482255,0.875,0.625
0.685417295,0.875,0.666666667
0.086705861,0.75,0.583333333
0.200646382,0.770833333,0.520833333
0.321342944,0.8125,0.604166667
0.835635397,0.875,0.625
0.283961634,0.8125,0.604166667
0.428635626,0.9375,0.6875
0.057827613,0.875,0.666666667
0.218773535,0.604166667,0.479166667
0.684322564,0.875,0.666666667
0.117412894,0.666666667,0.458333333
0.398665758,0.6875,0.5625
0.859179532,0.770833333,0.604166667
0.720593912,0.625,0.541666667
0.727638947,0.895833333,0.645833333
0.963094554,0.708333333,0.541666667
0.081881675,0.895833333,0.6875
0.070376993,0.395833333,0.4375
0.880417734,0.833333333,0.583333333
0.115120284,0.604166667,0.520833333
0.380071216,0.791666667,0.541666667
0.010991989,0.645833333,0.6875
0.630338615,0.75,0.625
0.127006968,0.791666667,0.625
0.680993057,0.916666667,0.666666667
0.058798358,0.791666667,0.583333333
0.049433149,0.625,0.583333333
0.737291537,0.770833333,0.520833333
0.06240036,0.583333333,0.541666667
0.152458304,0.666666667,0.666666667
0.930830548,0.895833333,0.645833333
0.925820601,0.645833333,0.479166667
0.800468998,0.625,0.416666667
0.32410501,0.958333333,0.708333333
0.122303587,0.5625,0.4375
0.220529303,0.75,0.666666667
0.234400603,0.833333333,0.583333333
0.628675321,0.791666667,0.583333333
0.976799855,0.770833333,0.645833333
0.300536134,0.791666667,0.583333333
0.379538956,0.875,0.625
0.047888048,0.520833333,0.604166667
0.32213281,0.833333333,0.625
0.006132436,0.520833333,0.4375
0.101106446,0.666666667,0.583333333
0.832474898,0.875,0.625
0.520864315,0.854166667,0.604166667
0.739985491,0.770833333,0.5625
0.436789267,0.833333333,0.625
0.300527233,0.916666667,0.666666667
0.691996652,0.770833333,0.520833333
0.426088436,0.895833333,0.645833333
0.617448593,0.625,0.458333333
0.295799964,0.75,0.541666667
0.491520939,0.75,0.541666667
0.103917971,0.875,0.666666667
0.685090164,0.916666667,0.666666667
0.016875515,0.458333333,0.416666667
0.764210121,0.916666667,0.666666667
0.584931035,0.770833333,0.5625
0.487776082,0.9375,0.6875
0.820782239,0.8125,0.604166667
0.569352301,0.770833333,0.604166667
0.297790596,0.8125,0.604166667
0.754736838,0.708333333,0.541666667
0.046633907,0.666666667,0.5
0.336714251,0.770833333,0.604166667
0.231974527,0.708333333,0.666666667
0.850225791,0.854166667,0.604166667
0.815393481,0.666666667,0.458333333
0.972380846,0.770833333,0.520833333
0.697705354,0.75,0.5
0.515595664,0.916666667,0.666666667
0.701578249,0.875,0.625
0.892784694,0.791666667,0.541666667
0.512275997,0.833333333,0.583333333
0.744021005,0.75,0.5
0.271392896,0.833333333,0.625
0.03950921,0.354166667,0.4375
0.839872017,0.770833333,0.5625
0.014308948,0.5,0.666666667
0.72837861,0.875,0.625
0.492163289,0.895833333,0.645833333
0.351062423,0.791666667,0.583333333
0.925953658,0.708333333,0.458333333
0.835010827,0.729166667,0.5625
0.559090626,0.791666667,0.583333333
0.077186971,0.645833333,0.645833333
0.98872104,0.583333333,0.375
0.535620555,0.6875,0.479166667
0.740392439,0.791666667,0.541666667
0.864478048,0.854166667,0.604166667
0.06012269,0.5,0.5
0.232060843,0.895833333,0.645833333
0.03068342,0.604166667,0.604166667
0.053224554,0.604166667,0.645833333
0.760461608,0.729166667,0.5625
0.53427663,0.895833333,0.645833333
0.790097535,0.791666667,0.583333333
0.78445176,0.791666667,0.541666667
0.595851046,0.833333333,0.625
0.624403796,0.833333333,0.625
0.915180445,0.791666667,0.541666667
0.741864841,0.875,0.625
0.774953109,0.875,0.625
0.303496068,0.770833333,0.5625
0.169911858,0.854166667,0.645833333
0.561980626,0.875,0.666666667
0.084081896,0.729166667,0.645833333
0.163599487,0.9375,0.6875
0.961240184,0.75,0.541666667
0.278087024,0.770833333,0.645833333
0.334373332,0.8125,0.5625
0.539564445,0.8125,0.604166667
0.130831817,0.645833333,0.520833333
0.860967586,0.770833333,0.520833333
0.951015123,0.666666667,0.458333333
0.743192487,0.8125,0.5625
0.84765923,0.895833333,0.645833333
0.107941118,0.729166667,0.520833333
0.083651212,0.6875,0.604166667
0.510558136,0.875,0.625
0.426932667,0.791666667,0.583333333
0.440142725,0.770833333,0.5625
0.659978744,0.791666667,0.583333333
0.596222444,0.770833333,0.5625
0.756240002,0.645833333,0.4375
0.039056709,0.729166667,0.645833333
0.572640348,0.791666667,0.583333333
0.225283326,0.958333333,0.708333333
0.998425667,0.75,0.541666667
0.640543149,0.625,0.458333333
0.809829094,0.729166667,0.520833333
0.341416134,0.916666667,0.666666667
0.523001522,0.916666667,0.666666667
0.487550225,0.895833333,0.645833333
0.475030353,0.9375,0.6875
0.64340464,0.8125,0.645833333
0.340435949,0.791666667,0.625
0.77311337,0.75,0.5
0.865416738,0.666666667,0.416666667
0.176313052,0.75,0.666666667
0.740795978,0.854166667,0.604166667
0.992453111,0.770833333,0.5625
0.901394271,0.8125,0.5625
0.408777936,0.875,0.625
0.050891418,0.583333333,0.541666667
0.012282815,0.604166667,0.5625
0.023393181,0.645833333,0.5625
0.91364723,0.6875,0.479166667
0.95201248,0.75,0.541666667
0.474935856,0.854166667,0.604166667
0.159520744,0.645833333,0.5625
0.370506281,0.8125,0.5625
0.813237207,0.6875,0.479166667
0.070185555,0.708333333,0.625
0.972444735,0.770833333,0.520833333
0.80829055,0.645833333,0.479166667
0.116296657,0.708333333,0.625
0.319045371,0.895833333,0.645833333
0.0486254,0.8125,0.645833333
0.998075822,0.75,0.541666667
0.251405427,0.708333333,0.541666667
0.597223966,0.6875,0.5625
0.86758462,0.770833333,0.5625
0.096717315,0.708333333,0.583333333
0.089315167,0.770833333,0.645833333
0.77620323,0.854166667,0.604166667
0.933052202,0.541666667,0.458333333
0.253327952,0.958333333,0.708333333
0.506197533,0.9375,0.6875
0.822716133,0.791666667,0.625
0.166090327,0.791666667,0.666666667
0.156336783,0.875,0.625
0.773384036,0.645833333,0.479166667
0.854989911,0.833333333,0.583333333
0.594471617,0.854166667,0.604166667
0.258160749,0.895833333,0.645833333
0.816869033,0.6875,0.520833333
0.650745219,0.895833333,0.645833333
0.83763589,0.791666667,0.583333333
0.562037873,0.791666667,0.583333333
0.950012936,0.666666667,0.458333333
0.885471815,0.833333333,0.583333333
0.012016498,0.583333333,0.5
0.942185058,0.604166667,0.4375
0.54498997,0.833333333,0.625
0.049256573,0.6875,0.6875
0.978127219,0.604166667,0.4375
0.475692033,0.791666667,0.583333333
0.574574367,0.729166667,0.645833333
0.385706918,0.8125,0.5625
0.55568986,0.6875,0.520833333
0.914607025,0.8125,0.5625
0.275427377,0.770833333,0.5625
0.879719569,0.770833333,0.5625
0.398551711,0.666666667,0.666666667
0.036541824,0.9375,0.6875
0.921864444,0.708333333,0.458333333
0.229500986,0.791666667,0.541666667
0.881498258,0.875,0.625
0.295826216,0.916666667,0.666666667
0.495193035,0.75,0.583333333
0.59053642,0.916666667,0.666666667
0.048002218,0.645833333,0.5625
0.093457293,0.583333333,0.541666667
0.272601863,0.8125,0.604166667
0.024472024,0.645833333,0.5625
0.978278447,0.604166667,0.520833333
0.529677883,0.854166667,0.604166667
0.699340998,0.9375,0.6875
0.76234891,0.8125,0.604166667
0.205471064,0.895833333,0.645833333
0.589353618,0.916666667,0.666666667
0.306121746,0.854166667,0.604166667
0.504888627,0.6875,0.520833333
0.47740342,0.895833333,0.645833333
0.198830785,0.9375,0.6875
0.126516029,0.729166667,0.645833333
0.858083116,0.916666667,0.666666667
0.675237965,0.770833333,0.520833333
0.601398675,0.833333333,0.583333333
0.628080216,0.916666667,0.666666667
0.604046942,0.916666667,0.666666667
0.631488837,0.875,0.666666667
0.472637346,0.833333333,0.583333333
0.595354926,0.833333333,0.583333333
0.697397194,0.916666667,0.666666667
0.189925238,0.770833333,0.604166667
0.071804524,0.645833333,0.604166667
0.078785154,0.854166667,0.729166667
0.099943901,0.75,0.583333333
0.308651733,0.770833333,0.5625
0.621763909,0.75,0.541666667
0.233639903,0.895833333,0.6875
0.262550018,0.729166667,0.5625
0.189338748,0.8125,0.645833333
0.595720268,0.916666667,0.666666667
0.631922109,0.875,0.625
0.513333714,0.729166667,0.479166667
0.375984246,0.854166667,0.645833333
0.742795066,0.854166667,0.604166667
0.076773255,0.625,0.458333333
0.011579217,0.479166667,0.520833333
0.217929118,0.916666667,0.708333333
0.943002781,0.770833333,0.5625
0.871154094,0.8125,0.5625
0.773080262,0.75,0.583333333
0.942469654,0.791666667,0.541666667
0.742391539,0.854166667,0.645833333
0.255371874,0.958333333,0.708333333
0.950252333,0.75,0.541666667
0.324948375,0.75,0.541666667
0.161159329,0.791666667,0.625
0.797170051,0.875,0.625
0.182289761,0.895833333,0.645833333
0.326595978,0.645833333,0.5625
0.435232516,0.833333333,0.625
0.507762595,0.9375,0.6875
0.609032258,0.75,0.5
0.865228232,0.8125,0.604166667
0.545803833,0.916666667,0.666666667
0.796040414,0.875,0.625
0.419014273,0.875,0.625
0.715102855,0.833333333,0.625
0.527082411,0.895833333,0.645833333
0.647643251,0.791666667,0.583333333
0.525490587,0.833333333,0.583333333
0.182679294,0.958333333,0.708333333
0.238812289,0.708333333,0.541666667
0.771877454,0.875,0.625
0.451061995,0.75,0.625
0.312429962,0.9375,0.6875
0.549912538,0.875,0.625
0.188695136,0.6875,0.6875
0.245023061,0.625,0.541666667
0.272637415,0.770833333,0.6875
0.640413682,0.854166667,0.604166667
0.064576717,0.916666667,0.708333333
0.384718594,0.916666667,0.666666667
0.114498625,0.666666667,0.541666667
